conference_id,event,gender,place,predicted_year,predicted_seconds,predicted_time,predicted_low,predicted_time_low,predicted_high,predicted_time_high,r2,p_value,slope,intercept,sample_size
98,400 Medley Relay,M,1,2027,206.141,3:26.14,201.0962,3:21.10,211.1858,3:31.19,0.1728,0.4864,-0.087,382.49,5
98,50 Free,M,1,2027,20.5378,20.54,20.2552,20.26,20.8204,20.82,0.812,0.0,-0.047108,116.0254,17
98,50 Free,M,8,2027,21.7974,21.80,21.5278,21.53,22.0669,22.07,0.5441,0.0007,-0.023627,69.6902,17
98,500 Free,M,1,2027,275.2725,4:35.27,269.4215,4:29.42,281.1235,4:41.12,0.339,0.0142,-0.336127,956.6028,17
98,500 Free,M,8,2027,292.5975,4:52.60,286.8752,4:46.88,298.3198,4:58.32,0.4272,0.0044,-0.396422,1096.144,17
98,800 Free Relay,M,1,2027,409.7389,6:49.74,404.1782,6:44.18,415.2996,6:55.30,0.6534,0.0002,-0.639728,1706.4674,16
100,100 Back,F,1,2027,56.2885,56.29,54.0622,54.06,58.5148,58.51,0.3288,0.0202,-0.130544,320.9014,16
100,100 Back,F,8,2027,59.5148,59.51,56.534,56.53,62.4955,1:02.50,0.6275,0.0003,-0.324184,716.6354,16
100,100 Back,F,16,2027,62.3935,1:02.39,59.482,59.48,65.3049,1:05.30,0.9216,0.0,-0.769304,1621.7719,9
100,100 Breast,F,1,2027,64.3056,1:04.31,61.6361,1:01.64,66.9751,1:06.98,0.3686,0.0126,-0.170882,410.6842,16
100,100 Breast,F,8,2027,66.9435,1:06.94,64.7618,1:04.76,69.1252,1:09.13,0.8946,0.0,-0.53264,1146.6042,16
100,100 Breast,F,16,2027,71.3114,1:11.31,64.5028,1:04.50,78.1199,1:18.12,0.9181,0.0007,-1.127352,2356.4536,7
100,100 Fly,F,1,2027,55.3932,55.39,52.5051,52.51,58.2814,58.28,0.3531,0.0152,-0.178772,417.7642,16
100,100 Fly,F,8,2027,59.4769,59.48,58.2553,58.26,60.6985,1:00.70,0.8558,0.0,-0.249375,564.96,16
100,100 Fly,F,16,2027,61.0303,1:01.03,57.5901,57.59,64.4706,1:04.47,0.9299,0.0019,-0.634133,1346.4171,6
100,100 Free,F,1,2027,51.1705,51.17,49.8872,49.89,52.4538,52.45,0.5272,0.0014,-0.113544,281.3244,16
100,100 Free,F,8,2027,53.4042,53.40,51.4001,51.40,55.4084,55.41,0.6806,0.0001,-0.245125,550.2726,16
100,100 Free,F,16,2027,55.9001,55.90,49.4194,49.42,62.3808,1:02.38,0.5249,0.1034,-0.34301,751.1814,6
100,1650 Free,F,1,2027,1044.777,17:24.78,1018.2777,16:58.28,1071.2763,17:51.28,0.5618,0.0008,-2.514066,6140.7891,16
100,1650 Free,F,8,2027,1113.0563,18:33.06,1076.1493,17:56.15,1149.9632,19:09.96,0.6181,0.0003,-3.933934,9087.1401,16
100,1650 Free,F,16,2027,1169.7046,19:29.70,1043.7779,17:23.78,1295.6313,21:35.63,0.4051,0.0193,-8.01525,17416.6166,13
100,1650 Free,F,24,2027,1276.123,21:16.12,1009.7681,16:49.77,1542.4779,25:42.48,0.0011,0.957,-0.925,3151.098,5
100,200 Back,F,1,2027,122.232,2:02.23,117.9928,1:57.99,126.4712,2:06.47,0.3321,0.0195,-0.250463,629.921,16
100,200 Back,F,8,2027,131.0802,2:11.08,127.53,2:07.53,134.6305,2:14.63,0.8473,0.0,-0.700779,1551.5601,16
100,200 Back,F,16,2027,133.1552,2:13.16,121.7198,2:01.72,144.5907,2:24.59,0.893,0.0001,-2.477738,5155.5304,9
100,200 Breast,F,1,2027,139.634,2:19.63,131.721,2:11.72,147.547,2:27.55,0.213,0.072,-0.344897,838.7403,16
100,200 Breast,F,8,2027,146.9382,2:26.94,141.7409,2:21.74,152.1356,2:32.14,0.7892,0.0,-0.842669,1855.0286,16
100,200 Breast,F,16,2027,160.0296,2:40.03,151.9238,2:31.92,168.1354,2:48.14,0.9388,0.0003,-1.56963,3341.6689,7
100,200 Fly,F,1,2027,125.1478,2:05.15,122.4266,2:02.43,127.8689,2:07.87,0.7216,0.0,-0.367103,869.2654,16
100,200 Fly,F,8,2027,132.715,2:12.72,128.2814,2:08.28,137.1486,2:17.15,0.7852,0.0,-0.710184,1572.2576,16
100,200 Fly,F,16,2027,172.3208,2:52.32,77.0287,1:17.03,267.6129,4:27.61,0.0342,0.7258,0.907249,-1666.6722,6
100,200 Free,F,1,2027,113.6934,1:53.69,111.1837,1:51.18,116.2031,1:56.20,0.0711,0.3182,-0.058169,231.6022,16
100,200 Free,F,8,2027,118.2819,1:58.28,115.546,1:55.55,121.0177,2:01.02,0.4934,0.0024,-0.22625,576.8906,16
100,200 Free,F,16,2027,124.3375,2:04.34,122.4376,2:02.44,126.2374,2:06.24,0.9725,0.0,-0.646923,1435.6506,8
100,200 Free Relay,F,1,2027,94.0957,1:34.10,92.0054,1:32.01,96.1861,1:36.19,0.5491,0.0016,-0.202161,503.8755,15
100,200 Free Relay,F,8,2027,111.5692,1:51.57,107.3138,1:47.31,115.8247,1:55.82,0.9135,0.0002,-1.087805,2316.5494,8
100,200 IM,F,1,2027,125.2441,2:05.24,122.6861,2:02.69,127.8022,2:07.80,0.5566,0.0009,-0.24014,612.0073,16
100,200 IM,F,8,2027,131.0309,2:11.03,125.1694,2:05.17,136.8924,2:16.89,0.6084,0.0004,-0.612213,1371.9871,16
100,200 IM,F,16,2027,135.0508,2:15.05,122.4374,2:02.44,147.6642,2:27.66,0.8784,0.0058,-1.448939,3072.0499,6
100,200 Medley Relay,F,1,2027,104.3611,1:44.36,100.3716,1:40.37,108.3507,1:48.35,0.2586,0.0443,-0.197404,504.4999,16
100,200 Medley Relay,F,8,2027,121.4806,2:01.48,108.6654,1:48.67,134.2957,2:14.30,0.6345,0.0102,-1.327033,2811.3771,9
100,400 Free Relay,F,1,2027,207.4379,3:27.44,200.8799,3:20.88,213.9959,3:34.00,0.4066,0.0079,-0.454846,1129.4099,16
100,400 Free Relay,F,8,2027,232.7985,3:52.80,187.8486,3:07.85,277.7484,4:37.75,0.5715,0.03,-5.478121,11336.9498,8
100,400 IM,F,1,2027,270.8343,4:30.83,264.1138,4:24.11,277.5547,4:37.55,0.3904,0.0097,-0.45064,1184.2809,16
100,400 IM,F,8,2027,283.6353,4:43.64,270.0454,4:30.05,297.2251,4:57.23,0.6631,0.0001,-1.597654,3522.0807,16
100,400 IM,F,16,2027,298.0704,4:58.07,245.2271,4:05.23,350.9138,5:50.91,0.506,0.0731,-3.632545,7661.2384,7
100,400 Medley Relay,F,1,2027,228.4208,3:48.42,220.9329,3:40.93,235.9087,3:55.91,0.4734,0.0046,-0.571019,1385.8762,15
100,400 Medley Relay,F,8,2027,275.9507,4:35.95,235.6455,3:55.65,316.2559,5:16.26,0.496,0.0512,-4.219087,8828.0401,8
100,50 Free,F,1,2027,23.4017,23.40,23.1049,23.10,23.6986,23.70,0.8758,0.0,-0.066044,157.2732,16
100,50 Free,F,8,2027,24.4336,24.43,23.8549,23.85,25.0123,25.01,0.7334,0.0,-0.080419,187.4432,16
100,50 Free,F,16,2027,25.1298,25.13,24.3499,24.35,25.9097,25.91,0.8264,0.0007,-0.109348,246.7777,9
100,500 Free,F,1,2027,304.3701,5:04.37,298.666,4:58.67,310.0742,5:10.07,0.3968,0.0089,-0.387669,1090.1754,16
100,500 Free,F,8,2027,313.137,5:13.14,309.7324,5:09.73,316.5416,5:16.54,0.9297,0.0,-1.037596,2416.3433,16
100,500 Free,F,16,2027,332.8123,5:32.81,320.0689,5:20.07,345.5557,5:45.56,0.7231,0.0075,-1.425261,3221.8169,8
100,800 Free Relay,F,1,2027,458.5279,7:38.53,453.1359,7:33.14,463.9199,7:43.92,0.7622,0.0,-0.80889,2098.1473,16
100,800 Free Relay,F,8,2027,536.076,8:56.08,490.4556,8:10.46,581.6964,9:41.70,0.7185,0.0079,-7.689926,16123.5554,8
100,100 Back,M,1,2027,49.2302,49.23,46.9754,46.98,51.4851,51.49,0.5296,0.0014,-0.200449,455.5394,16
100,100 Back,M,8,2027,49.2802,49.28,40.6582,40.66,57.1003,57.10,0.765,0.0,-1.361626,2808.8959,14
100,100 Back,M,16,2027,55.9935,55.99,54.0392,54.04,57.9479,57.95,0.8388,0.0038,-0.513627,1097.1156,7
100,100 Breast,M,1,2027,53.9413,53.94,52.2103,52.21,55.6722,55.67,0.8578,0.0,-0.356213,775.9855,16
100,100 Breast,M,8,2027,55.8598,55.86,48.8334,48.83,62.8862,1:02.89,0.5576,0.0034,-0.737155,1550.0723,13
100,100 Breast,M,16,2027,59.141,59.14,53.8386,53.84,64.4434,1:04.44,0.7628,0.023,-1.198286,2488.0661,6
100,100 Fly,M,1,2027,49.1773,49.18,47.3194,47.32,51.0351,51.04,0.322,0.0274,-0.10365,259.2758,15
100,100 Fly,M,8,2027,49.2273,49.23,40.1557,40.16,55.8292,55.83,0.6415,0.001,-0.938868,1951.0769,13
100,100 Fly,M,16,2027,54.524,54.52,51.371,51.37,57.677,57.68,0.746,0.1363,-0.383,830.865,4
100,100 Free,M,1,2027,44.3691,44.37,43.3581,43.36,45.3802,45.38,0.6242,0.0003,-0.109184,265.6847,16
100,100 Free,M,8,2027,45.0054,45.01,40.9138,40.91,49.097,49.10,0.6533,0.0005,-0.51556,1090.0465,14
100,100 Free,M,16,2027,45.9377,45.94,41.4235,41.42,50.4519,50.45,0.8296,0.0001,-0.858839,1786.804,11
100,1000 Free,M,1,2027,595.8805,9:55.88,562.8217,9:22.82,628.9393,10:28.94,0.0044,0.9338,0.049,496.5575,4
100,1650 Free,M,1,2027,955.6189,15:55.62,944.7854,15:44.79,966.4524,16:06.45,0.934,0.0,-3.413846,7875.4839,16
100,1650 Free,M,8,2027,981.07,16:21.07,948.5194,15:48.52,1013.6206,16:53.62,0.8743,0.0001,-9.573364,20386.2781,10
100,1650 Free,M,16,2027,992.5304,16:32.53,893.6472,14:53.65,1091.4136,18:11.41,0.8748,0.0006,-27.585563,56908.4658,8
100,200 Back,M,1,2027,110.2046,1:50.20,107.4853,1:47.49,112.9239,1:52.92,0.0712,0.3564,-0.058314,228.4061,14
100,200 Back,M,8,2027,115.4018,1:55.40,111.8126,1:51.81,118.9909,1:58.99,0.8668,0.0001,-0.926095,1992.5965,10
100,200 Back,M,16,2027,125.927,2:05.93,116.9309,1:56.93,134.9231,2:14.92,0.535,0.1602,-1.146,2448.869,5
100,200 Breast,M,1,2027,118.617,1:58.62,114.8244,1:54.82,122.4097,2:02.41,0.8283,0.0,-0.730036,1598.3994,15
100,200 Breast,M,8,2027,126.0861,2:06.09,119.2741,1:59.27,132.8982,2:12.90,0.7668,0.0002,-1.248479,2656.7531,12
100,200 Breast,M,16,2027,132.431,2:12.43,126.8322,2:06.83,138.0298,2:18.03,0.8822,0.0178,-1.82,3821.571,5
100,200 Fly,M,1,2027,110.8079,1:50.81,108.4664,1:48.47,113.1494,1:53.15,0.6731,0.0006,-0.25255,622.7269,13
100,200 Fly,M,8,2027,113.7125,1:53.71,109.006,1:49.01,118.419,1:58.42,0.8448,0.0005,-1.2835,2715.367,9
100,200 Fly,M,16,2027,123.5689,2:03.57,102.1103,1:42.11,145.0274,2:25.03,0.848,0.0791,-3.873143,7974.4294,4
100,200 Free,M,1,2027,97.585,1:37.59,93.5591,1:33.56,101.6109,1:41.61,0.5782,0.0006,-0.394926,898.101,16
100,200 Free,M,8,2027,102.2049,1:42.20,93.6544,1:33.65,110.7555,1:50.76,0.4552,0.0114,-0.730446,1582.8188,13
100,200 Free,M,16,2027,103.9007,1:43.90,95.0224,1:35.02,112.779,1:52.78,0.8952,0.0004,-2.523611,5219.2604,8
100,200 Free Relay,M,1,2027,81.7151,1:21.72,77.269,1:17.27,86.1612,1:26.16,0.3281,0.0655,-0.209776,506.932,11
100,200 Free Relay,M,8,2027,94.1155,1:34.12,83.5664,1:23.57,104.6646,1:44.66,0.1578,0.6027,-0.189871,478.9839,4
100,200 IM,M,1,2027,109.6061,1:49.61,106.7998,1:46.80,112.4125,1:52.41,0.6766,0.0001,-0.340125,799.0395,16
100,200 IM,M,8,2027,116.0188,1:56.02,111.3594,1:51.36,120.6783,2:00.68,0.4073,0.0189,-0.371868,869.7955,13
100,200 IM,M,16,2027,116.0688,1:56.07,97.2455,1:37.25,125.2054,2:05.21,0.8508,0.0011,-2.925383,6040.9758,8
100,200 Medley Relay,M,1,2027,89.3976,1:29.40,86.9724,1:26.97,91.8228,1:31.82,0.7845,0.0003,-0.310127,718.0245,11
100,200 Medley Relay,M,8,2027,104.5887,1:44.59,103.8091,1:43.81,105.3683,1:45.37,0.9531,0.0044,-0.299526,711.7276,5
100,400 Free Relay,M,1,2027,178.6633,2:58.66,173.244,2:53.24,184.0826,3:04.08,0.7586,0.0005,-0.643816,1483.6792,11
100,400 Free Relay,M,8,2027,208.173,3:28.17,189.0383,3:09.04,227.3077,3:47.31,0.2473,0.394,-0.93444,2102.2822,5
100,400 IM,M,1,2027,239.4756,3:59.48,229.8923,3:49.89,249.0589,4:09.06,0.4038,0.0146,-0.610756,1477.4773,14
100,400 IM,M,8,2027,245.2319,4:05.23,237.233,3:57.23,253.2308,4:13.23,0.9186,0.0,-2.717478,5753.5606,10
100,400 Medley Relay,M,1,2027,197.4764,3:17.48,191.4861,3:11.49,203.4666,3:23.47,0.774,0.0008,-0.68453,1585.0178,10
100,50 Free,M,1,2027,20.6894,20.69,20.0789,20.08,21.2998,21.30,0.0221,0.5829,0.007684,5.1143,16
100,50 Free,M,8,2027,20.7723,20.77,20.0927,20.09,21.4518,21.45,0.8584,0.0,-0.153604,332.1284,14
100,50 Free,M,16,2027,20.9135,20.91,19.3899,19.39,22.4371,22.44,0.8587,0.0001,-0.300476,629.9787,10
100,500 Free,M,1,2027,270.0811,4:30.08,266.1682,4:26.17,273.994,4:33.99,0.9011,0.0,-0.989794,2276.3938,16
100,500 Free,M,8,2027,273.1398,4:33.14,242.9694,4:02.97,303.3102,5:03.31,0.5111,0.0041,-2.831363,6012.3118,14
100,500 Free,M,16,2027,282.5408,4:42.54,238.6987,3:58.70,326.3829,5:26.38,0.5527,0.0345,-5.541454,11515.0673,8
100,800 Free Relay,M,1,2027,395.46,6:35.46,382.0681,6:22.07,408.8519,6:48.85,0.7703,0.0,-2.054669,4560.2743,16
100,800 Free Relay,M,8,2027,440.7131,7:20.71,370.7365,6:10.74,510.6897,8:30.69,0.8868,0.0583,-7.895345,16444.5771,4
101,100 Back,F,1,2027,56.1479,56.15,54.6046,54.60,57.6911,57.69,0.0006,0.9249,0.003064,49.9377,17
101,100 Back,F,8,2027,56.7268,56.73,55.2123,55.21,58.2414,58.24,0.9124,0.0,-0.392181,851.6785,17
101,100 Back,F,16,2027,58.3338,58.33,57.2201,57.22,59.4476,59.45,0.9613,0.0,-0.459383,989.5022,9
101,100 Breast,F,1,2027,63.6804,1:03.68,60.6655,1:00.67,66.6952,1:06.70,0.064,0.4044,0.075879,-90.1266,13
101,100 Breast,F,8,2027,66.1704,1:06.17,64.5446,1:04.54,67.7961,1:07.80,0.5952,0.002,-0.18978,450.8549,13
101,100 Breast,F,16,2027,66.2204,1:06.22,58.6847,58.68,70.9996,1:11.00,0.8164,0.0003,-1.17597,2448.5337,10
101,100 Fly,F,1,2027,56.0977,56.10,54.3647,54.36,57.8307,57.83,0.4284,0.0152,0.144451,-236.7036,13
101,100 Fly,F,8,2027,57.1312,57.13,55.7401,55.74,58.5222,58.52,0.6062,0.0017,-0.166154,393.925,13
101,100 Fly,F,16,2027,58.6444,58.64,56.9048,56.90,60.384,1:00.38,0.6485,0.0028,-0.224731,514.1751,11
101,100 Free,F,1,2027,49.802,49.80,48.5474,48.55,51.0566,51.06,0.7206,0.0,-0.161642,377.4506,17
101,100 Free,F,8,2027,51.4134,51.41,49.5007,49.50,53.3261,53.33,0.7033,0.0,-0.236225,530.2425,17
101,100 Free,F,16,2027,51.4634,51.46,44.7438,44.74,57.2052,57.21,0.6827,0.0017,-0.684942,1439.3509,11
101,100 IM,F,1,2027,61.9298,1:01.93,57.0711,57.07,66.7886,1:06.79,0.8809,0.0614,0.481071,-913.202,4
101,100 IM,F,8,2027,69.7729,1:09.77,56.6874,56.69,82.8583,1:22.86,0.7755,0.1194,0.885357,-1724.8461,4
101,1000 Free,F,1,2027,615.41,10:15.41,588.337,9:48.34,642.483,10:42.48,0.0021,0.8808,0.120659,370.8335,13
101,1000 Free,F,8,2027,639.4469,10:39.45,608.9876,10:08.99,669.9062,11:09.91,0.0552,0.4398,-0.708626,2075.8326,13
101,1000 Free,F,16,2027,653.3727,10:53.37,613.3693,10:13.37,693.3762,11:33.38,0.1056,0.3296,-1.459318,3611.4107,11
101,1000 Free,F,24,2027,655.5966,10:55.60,642.7025,10:42.70,668.4907,11:08.49,0.9427,0.0003,-4.773641,10331.7665,7
101,1000 Free,F,32,2027,655.6466,10:55.65,489.646,8:09.65,780.269,13:00.27,0.8009,0.1051,-27.093,55552.4685,4
101,1650 Free,F,1,2027,1030.1441,17:10.14,989.7736,16:29.77,1070.5146,17:50.51,0.0777,0.2786,-0.940196,2935.9216,17
101,1650 Free,F,8,2027,1062.4817,17:42.48,1024.671,17:04.67,1100.2924,18:20.29,0.5591,0.0009,-3.296584,7744.6581,16
101,1650 Free,F,16,2027,1101.8223,18:21.82,1072.1615,17:52.16,1131.4832,18:51.48,0.7927,0.0001,-4.008795,9227.6488,12
101,1650 Free,F,24,2027,1135.6333,18:55.63,968.6504,16:08.65,1302.6162,21:42.62,0.6521,0.0984,-9.247538,19880.3938,5
101,200 Back,F,1,2027,122.3865,2:02.39,120.3499,2:00.35,124.4232,2:04.42,0.0005,0.9413,-0.004451,131.4078,13
101,200 Back,F,8,2027,126.2238,2:06.22,123.1527,2:03.15,129.295,2:09.29,0.629,0.0012,-0.384945,906.5075,13
101,200 Back,F,16,2027,128.5698,2:08.57,124.7799,2:04.78,132.3597,2:12.36,0.7992,0.0011,-0.696255,1539.8792,9
101,200 Breast,F,1,2027,139.075,2:19.07,134.345,2:14.34,143.805,2:23.81,0.3968,0.021,0.369341,-609.5785,13
101,200 Breast,F,8,2027,143.7692,2:23.77,139.3276,2:19.33,148.2109,2:28.21,0.4779,0.0089,-0.409066,972.9459,13
101,200 Breast,F,16,2027,146.6173,2:26.62,137.7845,2:17.78,155.4501,2:35.45,0.7246,0.0036,-1.319069,2820.3702,9
101,200 Fly,F,1,2027,124.8681,2:04.87,122.9047,2:02.90,126.8315,2:06.83,0.1777,0.1514,0.087857,-53.2184,13
101,200 Fly,F,8,2027,128.4854,2:08.49,126.104,2:06.10,130.8667,2:10.87,0.7479,0.0001,-0.394835,928.8163,13
101,200 Fly,F,16,2027,134.0602,2:14.06,127.2289,2:07.23,140.8916,2:20.89,0.4101,0.0338,-0.517976,1183.9986,11
101,200 Free,F,1,2027,108.9885,1:48.99,106.476,1:46.48,111.5011,1:51.50,0.7527,0.0,-0.351667,821.8169,17
101,200 Free,F,8,2027,112.117,1:52.12,108.9685,1:48.97,115.2655,1:55.27,0.791,0.0,-0.513257,1152.4897,16
101,200 Free,F,16,2027,115.7059,1:55.71,110.5956,1:50.60,120.8162,2:00.82,0.4938,0.0348,-0.464738,1057.7308,9
101,200 Free Relay,F,1,2027,94.1156,1:34.12,92.773,1:32.77,95.4581,1:35.46,0.3297,0.0318,-0.079558,255.38,14
101,200 Free Relay,F,8,2027,97.4832,1:37.48,96.5199,1:36.52,98.4465,1:38.45,0.9499,0.0,-0.335767,778.0835,13
101,200 Free Relay,F,16,2027,100.2512,1:40.25,95.5472,1:35.55,104.9552,1:44.96,0.9078,0.0003,-1.182054,2496.2738,8
101,200 IM,F,1,2027,123.4992,2:03.50,119.7575,1:59.76,127.2409,2:07.24,0.0027,0.8669,0.018626,85.7436,13
101,200 IM,F,8,2027,128.5169,2:08.52,125.1438,2:05.14,131.8901,2:11.89,0.1248,0.2364,-0.122637,377.1029,13
101,200 IM,F,16,2027,130.2204,2:10.22,126.9248,2:06.92,133.516,2:13.52,0.6129,0.0126,-0.381862,904.2545,9
101,200 Medley Relay,F,1,2027,103.5172,1:43.52,100.6647,1:40.66,106.3698,1:46.37,0.0228,0.6062,-0.03684,178.1917,14
101,200 Medley Relay,F,8,2027,107.6825,1:47.68,106.8107,1:46.81,108.5543,1:48.55,0.9575,0.0,-0.349815,816.7585,14
101,200 Medley Relay,F,16,2027,111.2747,1:51.27,105.4533,1:45.45,117.0961,1:57.10,0.8254,0.0001,-1.120515,2382.5585,11
101,400 Free Relay,F,1,2027,183.1944,3:03.19,133.1934,2:13.19,233.1954,3:53.20,0.2277,0.0844,-2.294335,4833.8109,14
101,400 Free Relay,F,8,2027,207.5829,3:27.58,189.2652,3:09.27,225.9007,3:45.90,0.5608,0.0021,-1.749064,3752.9366,14
101,400 Free Relay,F,16,2027,215.6808,3:35.68,204.0619,3:24.06,227.2997,3:47.30,0.9254,0.0005,-3.406155,7119.9562,7
101,400 IM,F,1,2027,264.2754,4:24.28,257.9761,4:17.98,270.5747,4:30.57,0.0392,0.5168,-0.122473,512.5272,13
101,400 IM,F,8,2027,273.9231,4:33.92,270.4175,4:30.42,277.4286,4:37.43,0.8294,0.0,-0.744176,1782.3675,13
101,400 IM,F,16,2027,277.307,4:37.31,268.9876,4:28.99,285.6265,4:45.63,0.8371,0.0001,-1.636102,3593.6852,11
101,400 Medley Relay,F,1,2027,227.6609,3:47.66,221.5393,3:41.54,233.7826,3:53.78,0.0022,0.8726,-0.024462,277.2455,14
101,400 Medley Relay,F,8,2027,237.5404,3:57.54,230.7095,3:50.71,244.3712,4:04.37,0.6636,0.0004,-0.810785,1881.0012,14
101,400 Medley Relay,F,16,2027,259.8954,4:19.90,226.4497,3:46.45,293.341,4:53.34,0.5554,0.0546,-3.776048,7913.9445,7
101,50 Free,F,1,2027,23.0024,23.00,22.5258,22.53,23.4789,23.48,0.7766,0.0,-0.071275,167.4758,17
101,50 Free,F,8,2027,23.5542,23.55,22.6518,22.65,24.4566,24.46,0.7587,0.0,-0.128358,283.7355,17
101,50 Free,F,16,2027,23.6042,23.60,20.2761,20.28,26.1531,26.15,0.7319,0.0004,-0.34399,720.4832,12
101,500 Free,F,1,2027,295.8923,4:55.89,289.4486,4:49.45,302.336,5:02.34,0.0096,0.7501,-0.061099,419.7398,13
101,500 Free,F,8,2027,306.7627,5:06.76,302.5926,5:02.59,310.9328,5:10.93,0.4586,0.011,-0.369505,1055.7503,13
101,500 Free,F,16,2027,309.9277,5:09.93,306.7777,5:06.78,313.0777,5:13.08,0.9187,0.0,-0.976427,2289.1459,11
101,800 Free Relay,F,1,2027,446.9059,7:26.91,441.5189,7:21.52,452.293,7:32.29,0.7682,0.0,-0.828724,2126.7295,14
101,800 Free Relay,F,8,2027,474.1489,7:54.15,462.9917,7:42.99,485.3061,8:05.31,0.6634,0.0007,-1.254112,3016.2347,13
101,100 Back,M,1,2027,47.6302,47.63,44.8605,44.86,50.3999,50.40,0.5911,0.0003,-0.267132,589.1075,17
101,100 Back,M,8,2027,50.1001,50.10,47.1954,47.20,53.0048,53.00,0.8232,0.0,-0.525206,1114.6924,16
101,100 Back,M,16,2027,53.8354,53.84,45.2878,45.29,62.383,1:02.38,0.57,0.1401,-0.6144,1299.2242,5
101,100 Breast,M,1,2027,56.1842,56.18,54.1811,54.18,58.1874,58.19,0.3055,0.0501,0.127912,-203.0936,13
101,100 Breast,M,8,2027,56.7665,56.77,55.6803,55.68,57.8528,57.85,0.8992,0.0,-0.312253,689.7029,13
101,100 Breast,M,16,2027,58.9571,58.96,55.9815,55.98,61.9327,1:01.93,0.8966,0.0001,-0.754138,1587.5947,9
101,100 Fly,M,1,2027,48.7604,48.76,47.5566,47.56,49.9642,49.96,0.0359,0.5353,-0.022363,94.0895,13
101,100 Fly,M,8,2027,49.6815,49.68,48.6441,48.64,50.719,50.72,0.916,0.0,-0.32989,718.3688,13
101,100 Fly,M,16,2027,50.7107,50.71,49.7817,49.78,51.6396,51.64,0.9736,0.0,-0.532435,1129.957,11
101,100 Free,M,1,2027,43.8736,43.87,42.8664,42.87,44.8808,44.88,0.6153,0.0002,-0.102181,250.9952,17
101,100 Free,M,8,2027,45.3181,45.32,43.9001,43.90,46.7361,46.74,0.8196,0.0,-0.253235,558.6261,16
101,100 Free,M,16,2027,46.0725,46.07,42.9223,42.92,49.2227,49.22,0.7498,0.0006,-0.431969,921.6745,11
101,100 IM,M,1,2027,55.8061,55.81,49.156,49.16,62.4562,1:02.46,0.7042,0.1608,0.373571,-701.4232,4
101,1000 Free,M,1,2027,556.4383,9:16.44,538.0702,8:58.07,574.8064,9:34.81,0.6115,0.0027,-2.329178,5277.6827,12
101,1000 Free,M,8,2027,586.1663,9:46.17,561.99,9:21.99,610.3425,10:10.34,0.6359,0.0057,-3.127455,6925.5166,10
101,1000 Free,M,16,2027,606.7583,10:06.76,584.9913,9:44.99,628.5253,10:28.53,0.8644,0.0072,-5.0,10741.7583,6
101,1650 Free,M,1,2027,948.2882,15:48.29,922.6354,15:22.64,973.9409,16:13.94,0.0001,0.9678,-0.021838,992.5543,17
101,1650 Free,M,8,2027,1007.7373,16:47.74,970.0685,16:10.07,1045.4061,17:25.41,0.3281,0.0323,-1.887485,4833.6697,14
101,1650 Free,M,16,2027,1039.5564,17:19.56,1030.6032,17:10.60,1048.5096,17:28.51,0.9911,0.0,-3.428488,7989.1012,6
101,200 Back,M,1,2027,105.8946,1:45.89,103.5753,1:43.58,108.2139,1:48.21,0.8605,0.0,-0.554451,1229.7659,13
101,200 Back,M,8,2027,112.43,1:52.43,107.513,1:47.51,117.347,1:57.35,0.7257,0.0002,-0.76989,1672.9973,13
101,200 Breast,M,1,2027,123.4988,2:03.50,118.4837,1:58.48,128.514,2:08.51,0.3506,0.033,0.354725,-595.5293,13
101,200 Breast,M,8,2027,125.5535,2:05.55,119.0259,1:59.03,132.081,2:12.08,0.7018,0.0004,-0.963956,2079.4924,13
101,200 Fly,M,1,2027,37.073,37.07,-206.344,-4:33.66,280.49,4:40.49,0.2904,0.0468,-13.546758,27496.3511,14
101,200 Fly,M,8,2027,113.1231,1:53.12,110.2,1:50.20,116.0462,1:56.05,0.8743,0.0,-0.742253,1617.6694,13
101,200 Fly,M,16,2027,119.8827,1:59.88,104.1186,1:44.12,135.6468,2:15.65,0.3696,0.2767,-0.620751,1378.1456,5
101,200 Free,M,1,2027,97.4567,1:37.46,95.0563,1:35.06,99.8571,1:39.86,0.7043,0.0,-0.29723,699.9427,17
101,200 Free,M,8,2027,100.9204,1:40.92,98.3456,1:38.35,103.4952,1:43.50,0.8731,0.0,-0.565985,1248.1726,16
101,200 Free,M,16,2027,106.035,1:46.04,100.3537,1:40.35,111.7163,1:51.72,0.4345,0.0143,-0.479396,1077.7699,13
101,200 Free Relay,M,1,2027,81.0526,1:21.05,78.2677,1:18.27,83.8375,1:23.84,0.3545,0.0247,-0.174387,434.5344,14
101,200 Free Relay,M,8,2027,88.0314,1:28.03,79.3003,1:19.30,96.7626,1:36.76,0.3076,0.0613,-0.43761,975.0668,12
101,200 IM,M,1,2027,110.9162,1:50.92,107.1631,1:47.16,114.6692,1:54.67,0.0695,0.3842,-0.098736,311.0546,13
101,200 IM,M,8,2027,113.1235,1:53.12,108.9987,1:49.00,117.2483,1:57.25,0.7033,0.0003,-0.611319,1352.2664,13
101,200 IM,M,16,2027,116.0223,1:56.02,111.2405,1:51.24,120.8041,2:00.80,0.8665,0.0,-1.064995,2274.7665,11
101,200 Medley Relay,M,1,2027,89.6246,1:29.62,86.2183,1:26.22,93.0309,1:33.03,0.0863,0.3079,-0.088477,268.9677,14
